max_vibr,max_f1,max_f2,max_f3,max_dist,min_vibr,min_dist,mean_vibr,mean_dist,std_vibr,std_dist,labels
698.0,137.0,252.0,230.0,49.0,244.0,39.0,425.16,45.34,102.64927861412373,2.0406861591141343,1.0
698.0,137.0,252.0,230.0,49.0,244.0,39.0,423.76,45.36,103.83526568560414,2.0372530525194947,1.0
698.0,137.0,252.0,230.0,49.0,229.0,39.0,422.72,45.33,105.25028075972054,2.049658508142271,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,422.24,45.34,106.0565999832165,2.0601941656067275,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,422.35,45.33,105.90423740342027,2.0690819220127556,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,423.39,45.4,104.96846145390528,2.004993765576342,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,425.31,45.38,105.4001608158166,2.0188115315699977,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,427.75,45.35,107.36054908577918,2.0168044030098704,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,429.43,45.38,107.63263956625795,2.0483163818121457,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,430.53,45.36,106.62658720975739,2.0421557237390098,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,430.52,45.38,106.63859338907281,2.0188115315699977,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,429.1,45.39,107.78835744179423,2.0193810933055705,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,428.16,45.42,108.26372615054409,1.9757530210023724,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,427.3,45.38,108.43620244180447,1.943090322141511,1.0
698.0,137.0,252.0,230.0,49.0,221.0,39.0,424.68,45.36,107.09882165551589,1.9365949499056325,1.0
660.0,137.0,252.0,230.0,49.0,221.0,39.0,420.85,45.39,104.06126801072529,1.938530371183284,1.0
660.0,137.0,252.0,230.0,49.0,221.0,39.0,418.04,45.42,103.00125436129407,1.94,1.0
660.0,137.0,252.0,230.0,49.0,221.0,39.0,417.06,45.41,102.8827313012247,1.9395618061820041,1.0
660.0,137.0,252.0,230.0,49.0,221.0,39.0,416.25,45.41,102.72637197915635,1.9395618061820041,1.0
660.0,137.0,252.0,230.0,49.0,221.0,39.0,414.8,45.41,102.33073829500107,1.9395618061820041,1.0
660.0,137.0,252.0,230.0,49.0,221.0,39.0,414.09,45.4,102.07331629764951,1.9287301521985911,1.0
660.0,137.0,252.0,230.0,49.0,221.0,39.0,414.22,45.41,102.13359682298474,1.9292226413765723,1.0
660.0,137.0,252.0,230.0,49.0,221.0,39.0,414.0,45.41,102.01313640899392,1.9292226413765723,1.0
660.0,137.0,252.0,230.0,49.0,221.0,39.0,413.86,45.4,101.8014754313512,1.9183326093250876,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,413.16,45.44,100.33670514821581,1.9303885619221846,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,412.88,45.43,99.96492184761613,1.9403865594257241,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,413.69,45.44,100.7736766224196,1.9407215153133126,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,413.85,45.45,100.92317622825789,1.941004894378167,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,414.56,45.48,101.47948758246663,1.9260321908005589,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,415.26,45.45,101.65240971073928,1.9716744153130354,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,416.38,45.48,101.77551571964644,1.972206885699368,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,418.33,45.49,101.8166052272418,1.9773467070799697,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,420.15,45.44,101.38238259184877,2.001599360511489,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,421.68,45.44,102.12794720349568,2.001599360511489,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,422.01,45.4,102.57821357383838,1.9899748742132397,1.0
634.0,137.0,252.0,230.0,49.0,221.0,39.0,421.76,45.4,102.21781840755554,1.9899748742132397,1.0
634.0,137.0,252.0,230.0,49.0,221.0,40.0,421.8,45.44,102.25820260497444,1.899052395275075,1.0
634.0,137.0,252.0,230.0,49.0,221.0,40.0,422.99,45.43,103.10543099177657,1.903969537571439,1.0
634.0,137.0,252.0,230.0,49.0,221.0,40.0,425.73,45.4,104.91366498221286,1.8708286933869707,1.0
640.0,137.0,252.0,230.0,49.0,221.0,40.0,428.89,45.38,106.54819519822942,1.8856298682403183,1.0
640.0,137.0,252.0,230.0,49.0,221.0,40.0,430.84,45.38,107.28930235582669,1.8856298682403183,1.0
640.0,137.0,252.0,230.0,49.0,221.0,40.0,431.24,45.43,107.5163355030295,1.8069587709740365,1.0
640.0,137.0,252.0,230.0,49.0,221.0,40.0,431.94,45.47,108.09688432142714,1.8190931806809676,1.0
640.0,137.0,252.0,230.0,49.0,221.0,40.0,432.35,45.49,108.55997190493373,1.8027479025088335,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,432.98,45.54,109.40301458369417,1.8569868066305697,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,434.27,45.53,110.63271261249992,1.857175274442345,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,435.15,45.53,110.8813216912569,1.857175274442345,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,436.09,45.54,110.68939380085156,1.8515939079614625,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,437.01,45.54,110.62662382989008,1.8515939079614625,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,437.71,45.51,110.92766066225322,1.8519989200860782,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,437.78,45.54,110.99311510179358,1.8515939079614623,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,437.19,45.52,110.35866028545291,1.8356470248934025,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,436.15,45.47,109.90226339798467,1.8080652643087858,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,435.03,45.47,109.64300752898015,1.8080652643087858,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,434.44,45.43,109.48811077007403,1.8179933993279513,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,433.99,45.46,109.23181725120206,1.8353201355621858,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,433.54,45.49,108.88217668654501,1.851998920086078,1.0
640.0,137.0,252.0,230.0,50.0,221.0,40.0,433.36,45.49,108.73237972195771,1.851998920086078,1.0
712.0,137.0,252.0,230.0,50.0,221.0,40.0,435.66,45.47,112.11683370484559,1.8355108280802919,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,441.14,45.47,123.00585514519219,1.8355108280802919,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,447.01,45.46,129.48857053809806,1.8353201355621858,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,451.58,45.44,130.41013610912304,1.840217378463751,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,454.55,45.45,130.48834239118835,1.840516231930596,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,456.7,45.44,130.50275859153322,1.82931681236466,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,458.99,45.44,131.31888630353214,1.82931681236466,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,462.44,45.44,132.72440016816802,1.82931681236466,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,466.45,45.39,133.62936615879013,1.8541574906139986,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,469.38,45.36,132.408744424226,1.8358649187780673,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,470.84,45.37,131.05538676452792,1.8201922975334226,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,470.93,45.36,130.96512932838266,1.8139459749397167,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,470.77,45.35,131.11634947633343,1.807622748252522,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,471.39,45.31,130.47129147824052,1.8798670165732465,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,472.94,45.25,128.66894108525182,1.856744462762714,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,475.04,45.28,126.92729572475731,1.8443427013437605,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,475.84,45.25,126.6405716980147,1.856744462762714,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,475.72,45.26,126.64320589751351,1.8472682533947253,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,476.17,45.3,126.5740933208688,1.8841443681416772,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,476.14,45.29,126.5901275771535,1.8830560267819967,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,474.87,45.33,127.3104595074576,1.8333303030277985,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,472.51,45.32,128.02566109964047,1.8378248012256226,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,470.97,45.35,128.67046708549714,1.840516231930596,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,470.02,45.37,129.23768645406804,1.847457712641889,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,468.45,45.35,130.23888628209318,1.8513508581573617,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,466.77,45.34,131.37692757862777,1.84510162321754,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,464.76,45.34,131.21258476228567,1.84510162321754,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,463.49,45.36,130.58801591264032,1.8304097901836078,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,463.98,45.37,130.7671197205169,1.8366001197865582,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,466.94,45.35,131.5241285848342,1.8296174463531987,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,469.86,45.34,131.09271680760912,1.8342300837135999,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,471.56,45.36,130.52465820679248,1.8413038858374247,1.0
946.0,137.0,252.0,230.0,50.0,221.0,40.0,471.81,45.38,130.40741504991195,1.8589244201957218,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,471.39,45.36,130.5445437389093,1.8629009635512028,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,471.05,45.34,130.51906948794877,1.8666547618668001,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,470.4,45.32,130.50524893658493,1.8914544668059021,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,470.57,45.3,130.477910390993,1.8841443681416772,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,471.26,45.28,130.15802856527907,1.876592656918384,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,472.12,45.27,129.53750653768196,1.8753932920856895,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,473.59,45.23,128.33636234520597,1.9018675032714558,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,474.99,45.23,127.20459858039723,1.9018675032714558,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,475.92,45.26,126.44229355717967,1.8418468991748473,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,476.58,45.22,125.77107616618378,1.8470517047446184,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,478.24,45.21,124.07804963006147,1.8455080601287006,1.0
946.0,130.0,252.0,230.0,50.0,221.0,40.0,480.48,45.22,121.55455400765534,1.8361917111238686,1.0
946.0,130.0,252.0,230.0,50.0,272.0,40.0,482.43,45.15,118.91166931802782,1.8621224449536071,1.0
946.0,130.0,252.0,230.0,50.0,272.0,40.0,483.52,45.16,117.55207186604582,1.8532134253776598,1.0
946.0,130.0,252.0,230.0,50.0,272.0,40.0,483.48,45.15,117.58796537061095,1.8459414941974732,1.0
946.0,130.0,252.0,230.0,50.0,272.0,40.0,482.25,45.17,117.59178330138548,1.8333303030277985,1.0
946.0,130.0,252.0,230.0,50.0,272.0,40.0,481.18,45.18,116.6894493945361,1.8296447742663056,1.0
946.0,130.0,252.0,230.0,50.0,272.0,40.0,481.15,45.15,116.67727927921527,1.7909494688572316,1.0
946.0,130.0,252.0,230.0,50.0,272.0,40.0,482.0,45.15,116.29729145599221,1.7909494688572316,1.0
946.0,130.0,252.0,230.0,50.0,272.0,40.0,483.26,45.18,115.01579195919142,1.7965522536235903,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,484.62,45.18,113.30099558256317,1.7965522536235903,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,485.76,45.19,112.27823653763005,1.7927353401994393,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,487.09,45.19,111.60189021696722,1.7927353401994393,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,488.59,45.18,110.75406042218044,1.7965522536235898,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,490.59,45.16,109.39882037755252,1.787288449019911,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,493.08,45.12,108.27009559430527,1.7904189453868053,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,494.83,45.13,107.85787453867242,1.7925122035846783,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,495.99,45.11,107.4115910877406,1.8049653736290894,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,497.37,45.12,106.68089379078147,1.807097119692243,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,498.95,45.11,106.63408226266121,1.7994165721144173,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,500.57,45.11,107.37953762239806,1.7994165721144173,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,502.28,45.12,108.06332217732343,1.795995545651492,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,504.04,45.11,110.41303546230398,1.7882673178247146,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,505.34,45.06,112.16882097980701,1.7766260157951081,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,505.98,45.06,112.50119821584124,1.7766260157951081,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,505.4,45.07,112.40160141207954,1.7846848461283016,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,505.55,45.06,112.42565321135562,1.7822457742971365,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,507.15,45.07,113.87715969411953,1.7902793078176376,1.0
946.0,130.0,252.0,230.0,50.0,295.0,40.0,509.7,45.06,115.96460666944894,1.8155990746858184,1.0
946.0,130.0,255.0,230.0,50.0,295.0,40.0,511.75,45.04,117.27901559955217,1.8051038751274122,1.0
946.0,130.0,255.0,230.0,50.0,295.0,40.0,512.72,45.01,117.71873937483362,1.797192254601605,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,513.01,45.04,117.6882742672353,1.7715529910222838,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,511.57,45.01,118.14366297013142,1.746396289505907,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,509.48,45.02,118.79684170886024,1.7434448657758008,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,507.85,44.97,119.25102724924427,1.8135876047216468,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,506.96,45.02,119.43675481190873,1.8274572498419765,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,506.54,45.02,119.34089156697299,1.8274572498419768,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,506.64,45.01,119.44844243438254,1.824801359052541,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,506.31,45.07,119.12469895030166,1.8560980577544928,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,505.59,45.05,118.96714630518797,1.8241436346954698,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,504.9,45.05,119.12795641661951,1.82414363469547,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,504.42,45.0,119.01774489545666,1.8110770276274832,1.0
946.0,133.0,255.0,230.0,50.0,295.0,40.0,503.87,45.02,118.81722560302443,1.8219769482625183,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,502.4,44.98,118.40371615789769,1.754878913201706,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,501.84,44.98,118.05852108170761,1.7548789132017057,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,502.35,44.97,118.20273896995789,1.7575835684256953,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,502.33,44.97,118.21007190590825,1.757583568425695,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,501.1,44.99,119.1244307436556,1.7804212984571937,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,499.59,44.99,119.83022114642033,1.7804212984571937,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,498.46,44.96,119.92943091668535,1.7715529910222838,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,497.19,44.95,120.2923684196134,1.7684739183827396,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,497.65,44.97,120.13387324148007,1.7689262279699514,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,498.94,44.99,119.82427300008959,1.7804212984571939,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,499.36,45.0,119.66942132391215,1.772004514666935,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,498.33,44.99,120.32473187171456,1.7578111388883622,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,496.93,44.92,121.15529332224821,1.7758378304338487,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,496.18,44.91,121.27319407024787,1.7781732199085667,1.0
946.0,133.0,255.0,230.0,49.0,295.0,40.0,492.79,44.93,119.92350019908525,1.8014161096204286,1.0
877.0,133.0,255.0,230.0,49.0,295.0,40.0,487.46,44.93,111.18861632379458,1.8014161096204284,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,483.29,44.93,104.09440859143203,1.8014161096204284,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,480.25,44.9,102.02277931913049,1.841195263952197,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,478.06,44.89,101.67131552212747,1.8379064176393747,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,476.11,44.85,101.87412772632706,1.835074930350257,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,473.75,44.87,101.26839339102798,1.858251866674698,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,470.58,44.86,99.48931399904212,1.854831528737853,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,467.33,44.84,97.39138103549,1.8958902921846505,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,465.95,44.85,97.05981403237902,1.899341991322258,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,465.84,44.88,97.11691098876652,1.8935680605671399,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,465.99,44.88,96.94003249432095,1.8935680605671399,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,465.73,44.87,97.31442390519507,1.8902645317521038,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,465.52,44.94,97.55177907142442,1.8374982993189408,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,465.22,44.97,97.80169528183036,1.8300546439929055,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,464.12,44.96,98.32520327972885,1.8271288952889995,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,463.63,45.0,98.41673180917968,1.8275666882497066,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,463.73,45.02,98.42518529319618,1.8274572498419765,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,464.38,44.99,98.73801496890648,1.7860291151042305,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,465.97,44.99,99.08082105029207,1.7860291151042305,1.0
737.0,133.0,255.0,230.0,49.0,295.0,40.0,468.96,45.0,99.74356320084019,1.7888543819998317,1.0
737.0,133.0,255.0,228.0,49.0,295.0,40.0,472.31,45.02,100.20815286193034,1.7887425751068822,1.0
737.0,133.0,255.0,228.0,49.0,295.0,40.0,474.72,45.01,99.91877501250703,1.7804212984571937,1.0
737.0,133.0,255.0,228.0,49.0,295.0,40.0,476.63,44.98,99.26335225046553,1.771891644542634,1.0
737.0,133.0,255.0,228.0,49.0,295.0,40.0,478.46,45.01,97.81394788065758,1.7804212984571939,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,480.58,45.0,96.0970530245335,1.7776388834631178,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,481.86,45.01,95.54643059790357,1.7804212984571939,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,482.2,45.03,95.5463238434635,1.7913961036018808,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,482.1,45.03,95.49518312459534,1.7913961036018808,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,480.4,45.05,94.04669053188422,1.8020821290940099,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,478.54,45.04,93.60004487178412,1.8106352476410044,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,477.01,45.06,94.28854596397169,1.8429324458590444,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,476.47,45.04,94.74982374653793,1.8216476058777122,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,476.6,45.07,94.66467134047421,1.8289614539404595,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,475.84,45.06,95.06699953190906,1.8374982993189408,1.0
737.0,133.0,255.0,228.0,49.0,313.0,40.0,474.71,45.07,96.13992874971356,1.8234856730997364,1.0
737.0,133.0,255.0,228.0,49.0,284.0,40.0,472.97,45.06,97.98351442972435,1.8265815065307105,1.0
737.0,133.0,255.0,228.0,49.0,243.0,40.0,470.95,45.03,100.58691515301581,1.851782924643167,1.0
737.0,133.0,255.0,228.0,49.0,243.0,40.0,469.54,45.04,102.2516914285529,1.8542923178398816,1.0
737.0,133.0,255.0,228.0,49.0,243.0,40.0,468.17,45.06,103.53463719934503,1.8320480343047776,1.0
737.0,133.0,255.0,228.0,49.0,243.0,40.0,467.17,45.01,104.27253281665313,1.8999736840282817,1.0
737.0,133.0,255.0,228.0,49.0,243.0,40.0,466.03,45.05,105.42072424338585,1.899341991322258,1.0
737.0,133.0,255.0,228.0,49.0,226.0,40.0,464.48,45.07,107.77276836010107,1.888147240021286,1.0
737.0,133.0,255.0,228.0,49.0,193.0,40.0,462.08,45.06,111.06895875986235,1.891137224000416,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,459.24,45.1,114.8319746412122,1.9104973174542799,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,457.07,45.15,117.64448605863345,1.86748493969831,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,455.87,45.16,118.92751195581282,1.863974248749161,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,456.49,45.13,118.67084688330154,1.8743265457224896,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,457.28,45.14,118.69490974763829,1.8762729012593025,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,455.88,45.15,118.6899557671162,1.8781639970992952,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,453.12,45.15,120.20343422714677,1.8781639970992952,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,450.12,45.15,123.3960518006958,1.8781639970992952,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,447.66,45.12,126.23202604727533,1.8723247581549523,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,445.88,45.1,128.02103577146997,1.8734993995195193,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,443.89,45.11,129.6181233470073,1.875606568553224,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,441.97,45.1,130.2524821260616,1.8788294228055935,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,441.13,45.13,130.14635261888824,1.8849668432097153,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,439.95,45.14,130.0061056258513,1.8869022232219663,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,437.03,45.17,130.3983477656063,1.876459432015518,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,433.29,45.2,132.28229624556718,1.9131126469708992,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,430.21,45.22,133.9884543533509,1.900421005987884,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,427.6,45.16,134.9667366427743,1.968349562450735,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,424.93,45.15,134.68483619175547,1.9665960439297137,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,421.57,45.16,133.71464055966348,1.9734234213670412,1.0
737.0,133.0,255.0,228.0,49.0,169.0,40.0,417.79,45.16,133.11057771642342,1.9734234213670412,1.0
730.0,133.0,255.0,228.0,49.0,169.0,40.0,413.28,45.18,129.81841779963273,1.991883530731654,1.0
730.0,133.0,255.0,228.0,49.0,169.0,40.0,408.83,45.17,126.82058626264113,2.005268061881005,1.0
730.0,133.0,255.0,228.0,50.0,169.0,40.0,405.54,45.24,126.18822607517708,2.049975609611002,1.0
730.0,133.0,255.0,228.0,50.0,169.0,40.0,403.27,45.2,126.58166178400408,2.0542638584174138,1.0
730.0,133.0,255.0,228.0,50.0,169.0,40.0,400.72,45.2,126.5513397795535,2.0542638584174138,1.0
730.0,133.0,255.0,225.0,50.0,169.0,40.0,396.53,45.21,123.84469750457627,2.0654055291879123,1.0
688.0,133.0,255.0,225.0,50.0,169.0,40.0,391.34,45.23,120.59338456150901,2.0241294425011462,1.0
652.0,133.0,255.0,228.0,50.0,169.0,40.0,386.53,45.22,118.2343820553057,2.027708065772783,1.0
652.0,133.0,255.0,228.0,50.0,169.0,40.0,382.35,45.24,117.50526583945079,2.025438224187546,1.0
652.0,130.0,255.0,228.0,50.0,169.0,40.0,379.3,45.25,117.97995592472478,2.026696819951124,1.0
652.0,130.0,255.0,228.0,50.0,169.0,40.0,378.2,45.27,118.26630965748446,2.0339862339750483,1.0
652.0,130.0,255.0,228.0,50.0,169.0,40.0,377.98,45.29,118.30367534442875,2.0410536494663734,1.0
652.0,130.0,255.0,228.0,50.0,169.0,40.0,377.03,45.36,118.55238968489837,1.9774731350893238,1.0
652.0,130.0,250.0,228.0,50.0,169.0,40.0,374.9,45.34,119.34860702999428,1.9607141556075938,1.0
652.0,130.0,250.0,228.0,50.0,169.0,40.0,371.89,45.35,119.62306591957925,1.9563997546513852,1.0
652.0,130.0,250.0,228.0,50.0,169.0,40.0,367.54,45.38,117.68792801302945,1.9737274381231062,1.0
652.0,130.0,250.0,228.0,50.0,169.0,40.0,363.49,45.35,116.3386002150619,1.9410048943781673,1.0
652.0,130.0,250.0,228.0,50.0,169.0,40.0,360.99,45.33,116.15020404631237,1.934192337902309,1.0
652.0,130.0,250.0,228.0,50.0,169.0,40.0,359.19,45.33,116.26002709444033,1.934192337902309,1.0
652.0,130.0,250.0,228.0,50.0,169.0,40.0,356.5,45.36,115.89723896624976,1.921041384249699,1.0
652.0,130.0,250.0,228.0,50.0,169.0,40.0,353.21,45.34,115.87892776514633,1.914262259984248,1.0
652.0,130.0,250.0,228.0,50.0,169.0,40.0,350.37,45.32,116.6310983400225,1.917706964058899,1.0
